Site,Date(UTC),Air Temp,Wind Speed,Min Temp,Max Temp,1Hr Precip,6Hr Precip,Rel Humidity,Wind Gust,Wind Direction,Weather,Pressure,Total Cloud,Visibility,Solar Rad,Sunshine,Snow Depth,Dew Point,OLE Temp
Wick,01/09/2019 20:00,8.6,3,,,0,,87,,220,Dry,1015,1,45,,,,6.7,
Wick,01/09/2019 21:00,7.2,3,,,0,,88,,240,Dry,1015,4,50,,,,5.5,
Wick,01/09/2019 22:00,7.7,5,,,0,,90,,200,Dry,1015,0,50,,,,6.2,
Wick,01/09/2019 23:00,7.9,7,,,0,,87,,200,Dry,1015,1,50,,,,6,
Wick,02/09/2019 00:00,7.8,6,,,0,0,84,,200,Dry,1015,0,50,,,,5.4,
Wick,02/09/2019 01:00,6.7,8,,,0,,89,,230,Dry,1015,0,50,,,,5.1,
Wick,02/09/2019 02:00,7.2,5,,,0,,87,,220,Dry,1015,5,50,,,,5.3,
Wick,02/09/2019 03:00,7.8,6,,,0,,89,,230,Dry,1014,0,50,,,,6.2,
Wick,02/09/2019 04:00,8.4,9,,,0,,89,,170,Dry,1014,5,50,,,,6.7,
Wick,02/09/2019 05:00,9.2,9,,,0,,89,,190,Dry,1013,8,50,,,,7.5,
Wick,02/09/2019 06:00,9.4,9,6.1,,0,0,89,,190,Dry,1013,7,50,,,,7.7,
Wick,02/09/2019 07:00,9.6,10,,,0,,89,,180,Dry,1012,8,40,,,,7.9,
Wick,02/09/2019 08:00,10.5,12,,,0,,88,,180,Dry,1012,8,23,,,,8.7,
Wick,02/09/2019 09:00,11,15,,,0,,83,,190,Dry,1011,8,40,,,,8.4,
Wick,02/09/2019 10:00,10.8,10,,,0.8,,93,,190,Light rain,1010,8,14,,,,9.8,
Wick,02/09/2019 11:00,10.8,12,,,0.6,,92,,160,Moderate shower,1009,8,5,,,,9.6,
Wick,02/09/2019 12:00,10.8,14,,,2.2,4,97,,150,Light rain,1007,8,6,,,,10.4,
Wick,02/09/2019 13:00,11.8,18,,,0.4,,93,,160,Rain,1006,8,12,,,,10.8,
Wick,02/09/2019 14:00,12.9,16,,,0,,94,,180,Light drizzle,1005,3,15,,,,12.1,
Wick,02/09/2019 15:00,13.7,14,,,0,,94,,190,Rain,1005,8,25,,,,12.9,
Wick,02/09/2019 16:00,14.9,10,,,0.4,,95,,240,Light shower,1005,7,12,,,,14.2,
Wick,02/09/2019 17:00,14.4,14,,,0.2,,95,,260,Rain,1005,8,2,,,,13.7,
Wick,02/09/2019 18:00,14.2,13,,15.4,0.2,1,96,,260,Rain,1005,6,35,,,,13.7,
Wick,02/09/2019 19:00,12.9,13,,,0.4,,98,,290,Rain,1006,8,45,,,,12.7,
Wick,02/09/2019 20:00,11.7,12,,,0,,98,,320,Misty,1007,6,11,,,,11.5,
Wick,02/09/2019 21:00,10.6,13,,,0,,96,,330,Dry,1009,8,45,,,,10.1,
Wick,02/09/2019 22:00,9.5,9,,,0,,94,,320,Dry,1010,6,50,,,,8.6,
Wick,02/09/2019 23:00,7.5,7,,,0,,97,,300,Dry,1011,2,35,,,,7.1,
Wick,03/09/2019 00:00,7.5,10,,,0,0.4,98,,300,Dry,1011,0,40,,,,7.3,
Wick,03/09/2019 01:00,7.5,9,,,0,,98,,290,Dry,1012,0,40,,,,7.3,
Wick,03/09/2019 02:00,7.3,6,,,0,,97,,210,Dry,1013,1,29,,,,7,
Wick,03/09/2019 03:00,7.8,7,,,0,,98,,250,Dry,1013,5,30,,,,7.6,
Wick,03/09/2019 04:00,7.5,6,,,0,,97,,230,Dry,1013,3,35,,,,7.2,
Wick,03/09/2019 05:00,7.6,7,,,0.2,,99,,220,Dry,1013,5,35,,,,7.5,
Wick,03/09/2019 06:00,7.8,5,6.7,,0,0.2,97,,220,Dry,1014,3,50,,,,7.5,
Wick,03/09/2019 07:00,9.8,3,,,0,,94,,220,Dry,1014,7,45,,,,9,
Wick,03/09/2019 08:00,12.1,6,,,0,,88,,190,Dry,1014,1,45,,,,10.2,
Wick,03/09/2019 09:00,12.9,6,,,0,,83,,140,Dry,1014,2,30,,,,10.2,
Wick,03/09/2019 10:00,13.4,9,,,0,,80,,180,Dry,1014,3,26,,,,10.1,
Wick,03/09/2019 11:00,13.1,9,,,0,,85,,150,Dry,1014,8,28,,,,10.8,
Wick,03/09/2019 12:00,13.1,10,,,0,0,83,,130,Dry,1013,7,40,,,,10.3,
Wick,03/09/2019 13:00,13.3,12,,,0,,86,,130,Dry,1013,8,50,,,,11.1,
Wick,03/09/2019 14:00,13.3,12,,,0,,88,,130,Dry,1012,8,35,,,,11.4,
Wick,03/09/2019 15:00,13.5,12,,,0,,90,,130,Dry,1011,8,40,,,,11.9,
Wick,03/09/2019 16:00,13.1,10,,,0,,94,,130,Light shower,1010,8,20,,,,12.2,
Wick,03/09/2019 17:00,13.1,10,,,0,,96,,130,Rain,1008,7,10,,,,12.6,
Wick,03/09/2019 18:00,13.2,10,,13.7,0.4,0.4,98,,140,Rain,1008,8,8,,,,13,
Wick,03/09/2019 19:00,13.3,8,,,0.2,,99,,150,Dry,1007,8,13,,,,13.2,
Wick,03/09/2019 20:00,13.7,7,,,0,,98,,180,Dry,1006,8,16,,,,13.5,
Wick,03/09/2019 21:00,13.8,10,,,0,,96,,210,Dry,1006,1,45,,,,13.3,
Wick,03/09/2019 22:00,13.7,13,,,0,,89,,240,Rain,1006,8,50,,,,12,
Wick,03/09/2019 23:00,11.3,12,,,0,,84,,250,Dry,1006,0,35,,,,8.8,
Wick,04/09/2019 00:00,8.5,13,,,0,0.2,94,,270,Dry,1005,0,27,,,,7.6,
Wick,04/09/2019 01:00,9.3,10,,,0,,87,,230,Dry,1006,1,24,,,,7.3,
Wick,04/09/2019 02:00,9.3,8,,,0,,90,,230,Drizzly rain,1005,5,16,,,,7.8,
Wick,04/09/2019 03:00,10.5,13,,,0,,81,,200,Rain,1004,1,35,,,,7.5,
Wick,04/09/2019 04:00,8.7,7,,,0,,87,,210,Dry,1004,0,27,,,,6.7,
Wick,04/09/2019 05:00,8.3,5,,,0,,88,,210,Dry,1004,0,23,,,,6.5,
Wick,04/09/2019 06:00,8.4,3,7.2,,0,0,94,,210,Dry,1003,0,24,,,,7.6,
Wick,04/09/2019 07:00,10.1,6,,,0.2,,86,,210,Dry,1003,,40,,,,7.9,
Wick,04/09/2019 08:00,11.5,9,,,0,,82,,220,Dry,1003,0,13,,,,8.6,
Wick,04/09/2019 09:00,13.1,8,,,0,,74,,230,Dry,1003,3,21,,,,8.7,
Wick,04/09/2019 10:00,13.9,7,,,0,,68,,230,Dry,1004,1,30,,,,8.1,
Wick,04/09/2019 11:00,14.7,8,,,0,,62,,280,Dry,1004,2,30,,,,7.6,
Wick,04/09/2019 12:00,15.7,13,,,0,0.2,68,,280,Dry,1004,7,17,,,,10,
Wick,04/09/2019 13:00,14.2,16,,,0,,70,,290,Rain,1005,7,35,,,,9,
Wick,04/09/2019 14:00,12.1,20,,,0,,91,,300,Light shower,1005,6,8,,,,10.8,
Wick,04/09/2019 15:00,10.3,32,,,0.2,,91,41,330,Rain,1007,8,8,,,,8.9,
Wick,04/09/2019 16:00,9.7,29,,,0,,91,41,320,Haze,1008,8,6,,,,8.4,
Wick,04/09/2019 17:00,9.3,29,,,0,,91,43,320,Rain,1010,8,8,,,,8,
Wick,04/09/2019 18:00,9,30,,15.7,0.2,0.4,90,43,330,Light shower,1011,8,26,,,,7.5,
Wick,04/09/2019 19:00,8.7,26,,,0,,91,38,310,Light shower,1013,7,4,,,,7.4,
Wick,04/09/2019 20:00,8.4,22,,,0.2,,87,35,310,Rain,1014,5,29,,,,6.4,
Wick,04/09/2019 21:00,8.1,24,,,0,,89,41,330,Rain,1014,6,45,,,,6.4,
Wick,04/09/2019 22:00,8.5,0,,,0,,89,,0,Dry,1015,8,17,,,,6.8,
Wick,04/09/2019 23:00,8.5,0,,,0.2,,76,,0,Rain,1015,7,25,,,,4.7,
Wick,05/09/2019 00:00,8.4,0,,,0.2,0.6,83,,0,Rain,1016,8,20,,,,5.8,
Wick,05/09/2019 01:00,7.8,0,,,0,,84,,0,Rain,1016,5,29,,,,5.4,
Wick,05/09/2019 02:00,7.4,0,,,0,,84,,0,Dry,1017,6,22,,,,5,
Wick,05/09/2019 03:00,6.8,0,,,0,,84,,0,Dry,1017,1,30,,,,4.4,
Wick,05/09/2019 04:00,7.6,0,,,0,,87,,0,Dry,1017,6,35,,,,5.7,
Wick,05/09/2019 05:00,7.4,0,,,0.2,,93,,0,Rain,1017,6,30,,,,6.4,
Wick,05/09/2019 06:00,6.3,0,6.2,,0,0.2,96,,0,Dry,1017,3,24,,,,5.8,
Wick,05/09/2019 07:00,8.3,9,,,0.2,,93,,270,Rain,1016,7,30,,,,7.3,
Wick,05/09/2019 08:00,10,10,,,0.2,,92,,270,Light shower,1016,8,9,,,,8.8,
Wick,05/09/2019 09:00,11.8,16,,,0,,84,,270,Rain,1016,1,25,,,,9.3,
Wick,05/09/2019 10:00,11.8,16,,,0,,83,,260,Dry,1016,7,30,,,,9.1,
Wick,05/09/2019 11:00,12.1,15,,,0.2,,92,,280,Dry,1016,8,30,,,,10.9,
Wick,05/09/2019 12:00,12.9,13,,,0.4,1,94,,290,Rain,1016,8,40,,,,12.1,
Wick,05/09/2019 13:00,13.7,21,,,0,,80,30,280,Dry,1016,8,35,,,,10.5,
Wick,05/09/2019 14:00,14.3,20,,,0,,78,31,280,Dry,1016,8,28,,,,10.6,
Wick,05/09/2019 15:00,13.8,13,,,0,,85,,270,Dry,1015,8,20,,,,11.5,
Wick,05/09/2019 16:00,13.9,17,,,0,,72,,260,Dry,1015,8,15,,,,9.1,
Wick,05/09/2019 17:00,12.9,12,,,0,,76,,260,Dry,1014,7,16,,,,8.8,
Wick,05/09/2019 18:00,12.6,18,,15.1,0,0,75,,250,Dry,1014,8,21,,,,8.4,
Wick,05/09/2019 19:00,12.4,15,,,0,,78,,230,Dry,1013,8,20,,,,8.7,
Wick,05/09/2019 20:00,11.3,12,,,0,,81,31,210,Light shower,1012,8,30,,,,8.2,
Wick,05/09/2019 21:00,10.2,10,,,0.6,,86,,200,Light rain,1011,1,30,,,,8,
Wick,05/09/2019 22:00,10.5,14,,,0.6,,91,,190,Moderate shower,1010,8,10,,,,9.1,
Wick,05/09/2019 23:00,10.8,18,,,0.4,,88,,190,Drizzly rain,1008,8,25,,,,9,
Wick,06/09/2019 00:00,11.3,18,,,0.2,2,86,32,190,Rain,1006,3,27,,,,9.2,
Wick,06/09/2019 01:00,10.8,17,,,0.2,,92,29,200,Rain,1005,8,19,,,,9.7,
Wick,06/09/2019 02:00,11.2,14,,,1,,93,,220,Light shower,1005,8,26,,,,10.2,
Wick,06/09/2019 03:00,11.6,14,,,0.2,,93,,250,Rain,1004,1,35,,,,10.6,
Wick,06/09/2019 04:00,11,14,,,0,,91,,250,Dry,1004,8,30,,,,9.6,
Wick,06/09/2019 05:00,10.5,10,,,0,,87,,240,Dry,1005,8,23,,,,8.5,
Wick,06/09/2019 06:00,10,9,9.9,,0,1,90,,250,Light shower,1005,8,16,,,,8.5,
Wick,06/09/2019 07:00,10.2,8,,,0,,92,,250,Rain,1006,6,17,,,,9,
Wick,06/09/2019 08:00,11.4,20,,,0,,89,,260,Rain,1006,2,30,,,,9.8,
Wick,06/09/2019 09:00,12.6,18,,,0,,87,30,260,Dry,1006,1,30,,,,10.5,
Wick,06/09/2019 10:00,13.8,22,,,0,,78,29,270,Dry,1007,7,30,,,,10.2,
Wick,06/09/2019 11:00,12.9,22,,,0,,81,30,270,Dry,1007,8,5,,,,9.9,
Wick,06/09/2019 12:00,14,20,,,0,0,88,32,270,Rain,1008,5,15,,,,12.2,
Wick,06/09/2019 13:00,13,21,,,0,,85,32,290,Dry,1008,7,35,,,,10.6,
Wick,06/09/2019 14:00,12.5,17,,,0,,89,30,280,Haze,1009,8,5,,,,10.8,
Wick,06/09/2019 15:00,13.3,21,,,0.2,,83,29,300,Dry,1010,1,20,,,,10.6,
Wick,06/09/2019 16:00,12.2,20,,,0,,89,30,300,Dry,1011,1,50,,,,10.5,
Wick,06/09/2019 17:00,11.8,18,,,0,,90,29,310,Haze,1012,5,3,,,,10.3,
Wick,06/09/2019 18:00,11.4,18,,14.9,0,0.2,89,,330,Rain,1014,8,35,,,,9.8,
Wick,06/09/2019 19:00,10.5,21,,,0,,88,29,330,Dry,1015,7,30,,,,8.6,
Wick,06/09/2019 20:00,9.9,15,,,0,,92,,320,Haze,1017,8,5,,,,8.7,
Wick,06/09/2019 21:00,10,14,,,0,,89,,320,Dry,1018,1,35,,,,8.3,
Wick,06/09/2019 22:00,9.6,16,,,0,,79,,330,Dry,1018,8,30,,,,6.3,
Wick,06/09/2019 23:00,7.2,8,,,0,,83,,300,Dry,1019,5,30,,,,4.6,
Wick,07/09/2019 00:00,7.1,8,,,0,0,93,,310,Dry,1020,5,35,,,,6.2,
Wick,07/09/2019 01:00,8.3,13,,,0,,94,,310,Dry,1020,6,30,,,,7.4,
Wick,07/09/2019 02:00,8.6,12,,,0,,89,,320,Dry,1021,6,30,,,,6.9,
Wick,07/09/2019 03:00,8.8,12,,,0,,86,,310,Dry,1021,8,35,,,,6.7,
Wick,07/09/2019 04:00,8.3,9,,,0,,81,,310,Dry,1022,7,45,,,,5.3,
Wick,07/09/2019 05:00,8.4,10,,,0,,86,,310,Dry,1023,7,35,,,,6.3,
Wick,07/09/2019 06:00,8.6,8,5.4,,0,0,84,,310,Dry,1023,8,45,,,,6.1,
Wick,07/09/2019 07:00,9.2,9,,,0,,80,,310,Dry,1024,8,45,,,,6.1,
Wick,07/09/2019 08:00,11,9,,,0,,72,,310,Dry,1025,8,28,,,,6.2,
Wick,07/09/2019 09:00,11,12,,,0,,75,,310,Dry,1025,7,40,,,,6.8,
Wick,07/09/2019 10:00,11.1,14,,,0,,72,,330,Dry,1026,8,26,,,,6.3,
Wick,07/09/2019 11:00,11.4,10,,,0,,67,,310,Dry,1026,7,45,,,,5.5,
Wick,07/09/2019 12:00,11.5,10,,,0,0,66,,330,Dry,1026,8,40,,,,5.5,
Wick,07/09/2019 13:00,11.3,14,,,0,,72,,320,Dry,1027,8,45,,,,6.5,
Wick,07/09/2019 14:00,11.7,13,,,0,,64,,310,Dry,1027,8,50,,,,5.3,
Wick,07/09/2019 15:00,11.8,12,,,0,,65,,330,Dry,1027,8,27,,,,5.6,
Wick,07/09/2019 16:00,12.4,10,,,0,,60,,320,Dry,1027,1,40,,,,5,
Wick,07/09/2019 17:00,11.7,7,,,0,,63,,350,Dry,1027,0,35,,,,5,
Wick,07/09/2019 18:00,10.4,5,,12.7,0,0,70,,360,Dry,1027,0,40,,,,5.2,
Wick,07/09/2019 19:00,8.9,3,,,0,,74,,10,Dry,1027,0,45,,,,4.6,
Wick,07/09/2019 20:00,8.3,2,,,0,,78,,210,Dry,1027,0,45,,,,4.7,
Wick,07/09/2019 21:00,7.4,2,,,0,,80,,210,Dry,1027,6,50,,,,4.2,
Wick,07/09/2019 22:00,7.8,5,,,0,,76,,200,Dry,1026,0,45,,,,4,
Wick,07/09/2019 23:00,6.3,3,,,0,,82,,210,Dry,1026,0,50,,,,3.6,
Wick,08/09/2019 00:00,7,6,,,0,0,84,,190,Dry,1026,0,50,,,,4.6,
Wick,08/09/2019 01:00,7.4,5,,,0,,85,,190,Dry,1025,0,50,,,,5.1,
Wick,08/09/2019 02:00,7.6,5,,,0,,85,,180,Dry,1025,0,45,,,,5.4,
Wick,08/09/2019 03:00,8,5,,,0,,85,,190,Dry,1024,,40,,,,5.8,
Wick,08/09/2019 04:00,8.7,6,,,0,,85,,180,Dry,1024,0,50,,,,6.4,
Wick,08/09/2019 05:00,9.2,7,,,0,,84,,150,Dry,1023,0,45,,,,6.8,
Wick,08/09/2019 06:00,8.7,6,5.6,,0,0,89,,150,Dry,1023,0,40,,,,7.1,
Wick,08/09/2019 07:00,10.6,6,,,0,,84,,160,Dry,1023,0,27,,,,8.1,
Wick,08/09/2019 08:00,11.6,9,,,0,,84,,160,Dry,1022,0,35,,,,9.1,
Wick,08/09/2019 09:00,11.6,12,,,0,,83,,160,Dry,1022,1,30,,,,8.9,
Wick,08/09/2019 10:00,11.7,12,,,0,,81,,160,Dry,1021,1,40,,,,8.6,
Wick,08/09/2019 11:00,12.6,13,,,0,,74,,170,Dry,1021,0,23,,,,8.2,
Wick,08/09/2019 12:00,12.8,13,,,0,0,73,,160,Dry,1020,,24,,,,8.2,
Wick,08/09/2019 13:00,13.1,13,,,0,,71,,160,Dry,1020,0,50,,,,8,
Wick,08/09/2019 14:00,13.1,14,,,0,,72,,140,Dry,1019,0,30,,,,8.2,
Wick,08/09/2019 15:00,13.3,12,,,0,,71,,150,Dry,1018,0,40,,,,8.2,
Wick,08/09/2019 16:00,13.9,12,,,0,,78,,140,Dry,1017,0,25,,,,10.2,
Wick,08/09/2019 17:00,13.6,10,,,0,,82,,160,Dry,1017,6,19,,,,10.6,
Wick,08/09/2019 18:00,13.1,12,,14.3,0,0,84,,130,Dry,1016,8,23,,,,10.5,
Wick,08/09/2019 19:00,12.9,12,,,0,,86,,130,Dry,1016,8,19,,,,10.7,
Wick,08/09/2019 20:00,12.7,9,,,0,,87,,130,Dry,1015,8,24,,,,10.7,
Wick,08/09/2019 21:00,12.4,10,,,0,,89,,140,Dry,1014,8,17,,,,10.8,
Wick,08/09/2019 22:00,12,10,,,0,,94,,140,Rain,1014,1,9,,,,11.1,
Wick,08/09/2019 23:00,11.9,10,,,0.8,,98,,150,Rain,1013,3,4,,,,11.7,
Wick,09/09/2019 00:00,11.8,10,,,1.4,2,99,,140,Light rain,1012,8,5,,,,11.7,
Wick,09/09/2019 01:00,12,7,,,0.8,,100,,140,Light drizzle,1012,7,5,,,,12,
Wick,09/09/2019 02:00,11.8,10,,,0.8,,100,,150,Light drizzle,1011,8,11,,,,11.8,
Wick,09/09/2019 03:00,11.5,12,,,2.6,,100,,150,Moderate rain,1010,8,6,,,,11.5,
Wick,09/09/2019 04:00,11.5,13,,,1.4,,100,,140,Light drizzle,1010,8,6,,,,11.5,
Wick,09/09/2019 05:00,11.5,8,,,0.8,,99,,150,Light drizzle,1010,8,11,,,,11.4,
Wick,09/09/2019 06:00,11.7,7,11.3,,0.2,7,97,,150,Drizzle,1010,6,20,,,,11.3,
Wick,09/09/2019 07:00,12,12,,,0,,95,,140,Dry,1009,6,14,,,,11.3,
Wick,09/09/2019 08:00,11.8,13,,,0.6,,96,,150,Light rain,1009,7,8,,,,11.2,
Wick,09/09/2019 09:00,12,12,,,1.4,,93,,140,Light rain,1010,8,13,,,,11,
Wick,09/09/2019 10:00,12.1,12,,,0.6,,92,,140,Drizzly rain,1010,8,14,,,,10.9,
Wick,09/09/2019 11:00,12.3,14,,,0.2,,91,,140,Rain,1010,6,29,,,,11,
Wick,09/09/2019 12:00,12.7,13,,,0,3,91,,140,Dry,1010,8,14,,,,11.3,
Wick,09/09/2019 13:00,13.1,13,,,0,,87,,140,Dry,1010,7,22,,,,11.1,
Wick,09/09/2019 14:00,13.5,12,,,0,,85,,140,Dry,1010,8,17,,,,11.1,
Wick,09/09/2019 15:00,13.5,12,,,0,,85,,150,Dry,1010,8,30,,,,11.1,
Wick,09/09/2019 16:00,13.4,8,,,0,,86,,130,Dry,1010,7,26,,,,11.2,
Wick,09/09/2019 17:00,13.2,8,,,0,,90,,130,Dry,1011,8,20,,,,11.7,
Wick,09/09/2019 18:00,13.2,7,,14.3,0,0,89,,130,Dry,1011,8,27,,,,11.5,
Wick,09/09/2019 19:00,13.1,10,,,0,,91,,160,Rain,1012,7,30,,,,11.7,
Wick,09/09/2019 20:00,12.7,7,,,0,,96,,170,Dry,1012,7,23,,,,12.2,
Wick,09/09/2019 21:00,12.5,6,,,0,,97,,250,Misty,1013,8,3,,,,12.1,
Wick,09/09/2019 22:00,11.2,17,,,0.4,,99,,280,Rain,1013,7,5,,,,11.1,
Wick,09/09/2019 23:00,10.5,15,,,0,,99,,290,Dry,1014,8,13,,,,10.4,
Wick,10/09/2019 00:00,10.4,14,,,0,0.4,99,,290,Dry,1014,1,35,,,,10.3,
Wick,10/09/2019 01:00,10.5,9,,,0,,98,,290,Dry,1014,8,45,,,,10.2,
Wick,10/09/2019 02:00,10.4,9,,,0,,98,,280,Dry,1015,8,30,,,,10.1,
Wick,10/09/2019 03:00,10.5,7,,,0,,96,,280,Dry,1015,8,30,,,,10,
Wick,10/09/2019 04:00,9.5,9,,,0,,96,,280,Dry,1015,6,25,,,,9,
Wick,10/09/2019 05:00,7.5,9,,,0,,97,,270,Dry,1015,1,22,,,,7.2,
Wick,10/09/2019 06:00,6.7,10,6.7,,0,0,98,,260,Dry,1015,0,22,,,,6.5,
Wick,10/09/2019 07:00,7.7,7,,,0,,98,,260,Dry,1016,0,22,,,,7.5,
Wick,10/09/2019 08:00,10.4,6,,,0,,95,,250,Dry,1016,0,35,,,,9.7,
Wick,10/09/2019 09:00,12.6,8,,,0,,79,,240,Dry,1016,0,23,,,,9.1,
Wick,10/09/2019 10:00,13.5,6,,,0,,75,,230,Dry,1015,4,30,,,,9.2,
Wick,10/09/2019 11:00,13.6,12,,,0,,71,,180,Dry,1014,1,21,,,,8.6,
Wick,10/09/2019 12:00,13.4,15,,,0,0,69,,190,Dry,1014,5,18,,,,8,
Wick,10/09/2019 13:00,13.2,14,,,0,,69,,180,Dry,1013,7,30,,,,7.8,
Wick,10/09/2019 14:00,13.5,15,,,0,,72,,170,Dry,1012,6,30,,,,8.6,
Wick,10/09/2019 15:00,13.6,14,,,0,,75,,140,Dry,1010,7,45,,,,9.4,
Wick,10/09/2019 16:00,13,13,,,0,,79,,140,Dry,1009,8,40,,,,9.6,
Wick,10/09/2019 17:00,13.3,12,,,0,,76,,150,Dry,1007,8,35,,,,9.3,
Wick,10/09/2019 18:00,13.6,18,,14.3,0,0,72,29,180,Dry,1005,8,27,,,,8.7,
Wick,10/09/2019 19:00,12.3,21,,,1,,85,32,180,Moderate shower,1004,8,7,,,,10,
Wick,10/09/2019 20:00,11.5,22,,,3,,93,35,170,Moderate rain,1002,7,8,,,,10.5,
Wick,10/09/2019 21:00,12.3,22,,,1.6,,90,38,170,Rain,1000,1,22,,,,10.8,
Wick,10/09/2019 22:00,12.4,20,,,0,,91,33,170,Dry,999,8,17,,,,11,
Wick,10/09/2019 23:00,12.8,15,,,0,,90,31,150,Dry,998,1,19,,,,11.3,
Wick,11/09/2019 00:00,13.6,25,,,0,6,87,39,190,Dry,997,0,50,,,,11.6,
Wick,11/09/2019 01:00,13.8,20,,,0,,88,30,200,Dry,997,8,40,,,,12,
Wick,11/09/2019 02:00,13.5,17,,,0,,93,29,190,Dry,997,4,30,,,,12.4,
Wick,11/09/2019 03:00,13.6,28,,,0,,90,40,240,Haze,997,6,6,,,,12.1,
Wick,11/09/2019 04:00,12.5,6,,,0,,87,29,190,Dry,998,5,45,,,,10.4,
Wick,11/09/2019 05:00,12.4,14,,,0,,85,,240,Dry,998,7,50,,,,10.1,
Wick,11/09/2019 06:00,12.2,18,11.4,,0,0,86,,220,Dry,998,6,26,,,,10,
Wick,11/09/2019 07:00,12.1,9,,,0,,87,,200,Rain,999,7,35,,,,10.1,
Wick,11/09/2019 08:00,13.4,15,,,0,,82,,220,Dry,1000,5,14,,,,10.4,
Wick,11/09/2019 09:00,12.6,15,,,0,,91,30,240,Dry,1001,5,22,,,,11.3,
Wick,11/09/2019 10:00,14.5,22,,,0.2,,75,32,240,Dry,1001,0,19,,,,10.2,
Wick,11/09/2019 11:00,15.3,22,,,0,,66,32,240,Dry,1002,1,30,,,,9,
Wick,11/09/2019 12:00,15.6,25,,,0,0.2,71,37,240,Dry,1003,1,21,,,,10.5,
Wick,11/09/2019 13:00,15.8,23,,,0,,72,36,250,Dry,1003,1,26,,,,10.9,
Wick,11/09/2019 14:00,15.4,21,,,0,,74,37,240,Dry,1004,4,29,,,,10.8,
Wick,11/09/2019 15:00,14,23,,,0,,81,33,250,Rain,1006,4,15,,,,10.8,
Wick,11/09/2019 16:00,14.1,15,,,0,,77,,250,Dry,1006,1,35,,,,10.2,
Wick,11/09/2019 17:00,14.5,22,,,0,,71,33,250,Dry,1007,7,30,,,,9.4,
Wick,11/09/2019 18:00,14.2,23,,16.2,0,0,73,31,240,Dry,1007,8,30,,,,9.6,
Wick,11/09/2019 19:00,13.3,13,,,0,,79,30,230,Dry,1009,7,45,,,,9.8,
Wick,11/09/2019 20:00,12.6,13,,,0,,83,,230,Dry,1009,8,50,,,,9.9,
Wick,11/09/2019 21:00,12.3,10,,,0,,81,,210,Dry,1010,7,40,,,,9.2,
Wick,11/09/2019 22:00,12.3,20,,,0,,79,,240,Dry,1010,7,45,,,,8.9,
Wick,11/09/2019 23:00,11.7,7,,,0,,83,,160,Dry,1011,7,45,,,,9,
Wick,12/09/2019 00:00,11.1,13,,,0,0,89,,210,Dry,1011,1,45,,,,9.4,
Wick,12/09/2019 01:00,11.5,12,,,0,,86,,230,Rain,1012,4,35,,,,9.3,
Wick,12/09/2019 02:00,11.7,12,,,0,,85,,220,Dry,1012,8,40,,,,9.3,
Wick,12/09/2019 03:00,11.6,15,,,0,,84,,220,Dry,1012,8,45,,,,9,
Wick,12/09/2019 04:00,11.2,13,,,0,,84,,220,Dry,1012,7,45,,,,8.7,
Wick,12/09/2019 05:00,11.8,14,,,0,,79,,220,Dry,1012,8,45,,,,8.4,
