Site,Date(UTC),Air Temp,Wind Speed,Min Temp,Max Temp,1Hr Precip,6Hr Precip,Rel Humidity,Wind Gust,Wind Direction,Weather,Pressure,Total Cloud,Visibility,Solar Rad,Sunshine,Snow Depth,Dew Point,OLE Temp
Aultby,01/09/2019 00:00,11.9,14,,,0,3,87,,260,Drizzly rain,1004,8,27,,,,9.9,
Aultby,01/09/2019 01:00,11.4,15,,,1.2,,93,,260,Moderate shower,1005,4,5,,,,10.4,
Aultby,01/09/2019 02:00,11.3,16,,,4.6,,95,29,280,Moderate rain,1006,8,6,,,,10.6,
Aultby,01/09/2019 03:00,10.7,12,,,4,,94,,280,Moderate rain,1007,8,8,,,,9.9,
Aultby,01/09/2019 04:00,11.2,14,,,0.4,,90,,290,Rain,1007,8,21,,,,9.7,
Aultby,01/09/2019 05:00,10.6,16,,,0.6,,90,,290,Rain,1008,3,30,,,,9.1,
Aultby,01/09/2019 06:00,10.9,15,10.3,,0,11,85,,300,Dry,1009,8,23,,,,8.6,
Aultby,01/09/2019 07:00,10.9,12,,,0.2,,82,,290,Rain,1010,2,30,,,,8.1,
Aultby,01/09/2019 08:00,11,9,,,0,,81,,300,Dry,1010,7,28,,,,8,
Aultby,01/09/2019 09:00,12,10,,,0,,80,,280,Dry,1011,7,27,,,,8.8,
Aultby,01/09/2019 10:00,12.3,9,,,0,,72,,280,Dry,1012,6,30,,,,7.5,
Aultby,01/09/2019 11:00,11,10,,,0.2,,83,,290,Moderate shower,1013,7,4,,,,8.4,
Aultby,01/09/2019 12:00,13.2,7,,,0.2,0.6,76,,280,Rain,1013,4,40,,,,9.2,
Aultby,01/09/2019 13:00,11.3,12,,,0,,76,,280,Light shower,1014,8,19,,,,7.3,
Aultby,01/09/2019 14:00,11.4,6,,,1.2,,86,,290,Drizzly rain,1014,2,26,,,,9.2,
Aultby,01/09/2019 15:00,13.9,6,,,0,,67,,250,Rain,1014,1,45,,,,7.9,
Aultby,01/09/2019 16:00,13.7,7,,,0,,63,,230,Dry,1014,6,50,,,,7,
Aultby,01/09/2019 17:00,13.9,9,,,0,,71,,230,Rain,1015,7,45,,,,8.8,
Aultby,01/09/2019 18:00,12.9,7,,14.1,0,1.4,76,,230,Dry,1015,7,29,,,,8.9,
Aultby,01/09/2019 19:00,12,7,,,0,,78,,240,Dry,1015,0,28,,,,8.4,
Aultby,01/09/2019 20:00,10.7,8,,,0,,86,,220,Dry,1016,1,40,,,,8.5,
Aultby,01/09/2019 21:00,10.7,9,,,0,,85,,210,Dry,1016,0,35,,,,8.3,
Aultby,01/09/2019 22:00,11.2,10,,,0,,82,,210,Dry,1016,7,40,,,,8.4,
Aultby,01/09/2019 23:00,10.9,10,,,0,,85,,190,Dry,1015,7,30,,,,8.6,
Aultby,02/09/2019 00:00,10.8,10,,,0,0,81,,190,Dry,1015,2,45,,,,7.7,
Aultby,02/09/2019 01:00,10.5,15,,,0,,89,,190,Rain,1015,8,29,,,,8.9,
Aultby,02/09/2019 02:00,10.4,12,,,0,,91,,180,Dry,1015,4,50,,,,9,
Aultby,02/09/2019 03:00,10.9,15,,,0,,84,,180,Dry,1014,5,50,,,,8.4,
Aultby,02/09/2019 04:00,11.4,14,,,0,,85,,190,Dry,1013,7,45,,,,9,
Aultby,02/09/2019 05:00,11.3,13,,,0,,84,,190,Light shower,1013,8,35,,,,8.7,
Aultby,02/09/2019 06:00,11.7,13,10.2,,0,0,84,,180,Light shower,1012,7,30,,,,9.2,
Aultby,02/09/2019 07:00,11.3,14,,,0,,90,,180,Light rain,1011,7,10,,,,9.8,
Aultby,02/09/2019 08:00,11.3,10,,,0.8,,94,,150,Light drizzle,1010,7,5,,,,10.5,
Aultby,02/09/2019 09:00,12.3,16,,,1.4,,94,,180,Moderate rain,1009,8,6,,,,11.4,
Aultby,02/09/2019 10:00,13,18,,,2.6,,96,30,200,Moderate rain,1008,3,7,,,,12.5,
Aultby,02/09/2019 11:00,13.7,14,,,2.4,,96,,220,Light drizzle,1007,8,2,,,,13.1,
Aultby,02/09/2019 12:00,13.9,13,,,1.2,8,96,,220,Light drizzle,1007,8,4,,,,13.4,
Aultby,02/09/2019 13:00,14.3,15,,,0.8,,95,,230,Drizzly rain,1007,7,50,,,,13.6,
Aultby,02/09/2019 14:00,14.2,15,,,1.6,,96,,240,Light rain,1006,4,9,,,,13.6,
Aultby,02/09/2019 15:00,14.1,14,,,0.8,,96,,240,Moderate rain,1006,7,3,,,,13.6,
Aultby,02/09/2019 16:00,14.2,17,,,0.2,,96,,250,Rain,1007,8,19,,,,13.7,
Aultby,02/09/2019 17:00,14.1,15,,,0,,95,,250,Dry,1007,8,10,,,,13.4,
Aultby,02/09/2019 18:00,14.2,14,,14.3,0.2,4,96,,260,Rain,1008,5,18,,,,13.6,
Aultby,02/09/2019 19:00,13.9,10,,,0,,96,,250,Dry,1008,8,18,,,,13.4,
Aultby,02/09/2019 20:00,13.3,9,,,0.4,,96,,280,Light drizzle,1010,8,3,,,,12.7,
Aultby,02/09/2019 21:00,12.4,6,,,1,,97,,300,Rain,1010,8,10,,,,12,
Aultby,02/09/2019 22:00,11.5,3,,,0,,95,,350,Rain,1011,8,25,,,,10.8,
Aultby,02/09/2019 23:00,11.6,2,,,0.2,,92,,360,Dry,1012,7,45,,,,10.5,
Aultby,03/09/2019 00:00,11.4,1,,,0,2,94,,20,Dry,1013,8,45,,,,10.5,
Aultby,03/09/2019 01:00,11.3,5,,,0,,91,,50,Dry,1013,8,50,,,,10,
Aultby,03/09/2019 02:00,9.9,5,,,0,,94,,90,Dry,1013,7,45,,,,9.1,
Aultby,03/09/2019 03:00,9.4,3,,,0,,96,,100,Dry,1013,7,50,,,,8.8,
Aultby,03/09/2019 04:00,10,2,,,0,,96,,80,Dry,1013,8,45,,,,9.4,
Aultby,03/09/2019 05:00,10.6,2,,,0,,96,,60,Dry,1013,3,50,,,,10,
Aultby,03/09/2019 06:00,11.3,2,8.7,,0,0,96,,100,Dry,1013,8,50,,,,10.8,
Aultby,03/09/2019 07:00,11.9,3,,,0,,96,,140,Dry,1014,7,50,,,,11.4,
Aultby,03/09/2019 08:00,12.4,2,,,0,,94,,70,Dry,1013,8,50,,,,11.6,
Aultby,03/09/2019 09:00,13.2,5,,,0,,92,,120,Dry,1013,8,50,,,,12,
Aultby,03/09/2019 10:00,14.4,5,,,0,,87,,110,Dry,1012,8,50,,,,12.4,
Aultby,03/09/2019 11:00,15.4,7,,,0,,83,,150,Dry,1012,8,50,,,,12.6,
Aultby,03/09/2019 12:00,15.6,6,,,0,0,84,,170,Dry,1011,8,50,,,,13,
Aultby,03/09/2019 13:00,15.1,6,,,0,,88,,160,Light shower,1010,8,13,,,,13.3,
Aultby,03/09/2019 14:00,14.9,7,,,0.2,,91,,150,Moderate shower,1010,8,10,,,,13.6,
Aultby,03/09/2019 15:00,15.9,13,,,0.2,,90,,180,Rain,1009,8,45,,,,14.3,
Aultby,03/09/2019 16:00,14.9,16,,,0.4,,91,29,200,Rain,1008,1,45,,,,13.6,
Aultby,03/09/2019 17:00,14.8,17,,,0,,93,29,200,Rain,1008,8,45,,,,13.8,
Aultby,03/09/2019 18:00,14.4,16,,15.9,0.8,2,96,,210,Rain,1008,6,27,,,,13.8,
Aultby,03/09/2019 19:00,13.8,18,,,0.2,,93,29,240,Moderate shower,1008,8,18,,,,12.7,
Aultby,03/09/2019 20:00,13.1,14,,,0,,84,,230,Rain,1008,3,14,,,,10.6,
Aultby,03/09/2019 21:00,12.8,8,,,0,,80,,220,Dry,1008,7,17,,,,9.6,
Aultby,03/09/2019 22:00,13,20,,,0,,85,,210,Dry,1007,,13,,,,10.6,
Aultby,03/09/2019 23:00,12.6,15,,,0,,81,,220,Dry,1007,3,14,,,,9.5,
Aultby,04/09/2019 00:00,11.9,12,,,0,0.2,82,,210,Dry,1006,4,18,,,,9.1,
Aultby,04/09/2019 01:00,11.9,14,,,0,,79,,200,Dry,1006,1,19,,,,8.5,
Aultby,04/09/2019 02:00,12.1,22,,,0,,80,29,210,Dry,1005,,17,,,,8.9,
Aultby,04/09/2019 03:00,11.4,16,,,0,,79,30,200,Dry,1004,0,30,,,,7.9,
Aultby,04/09/2019 04:00,11.3,18,,,0,,79,,190,Dry,1003,0,26,,,,7.9,
Aultby,04/09/2019 05:00,11.3,17,,,0,,78,,190,Dry,1002,4,28,,,,7.7,
Aultby,04/09/2019 06:00,11.3,9,10.8,,0,0,78,,150,Dry,1002,7,25,,,,7.7,
Aultby,04/09/2019 07:00,12.1,12,,,0,,76,,180,Light shower,1001,8,29,,,,8.1,
Aultby,04/09/2019 08:00,11.4,7,,,0,,76,,150,Light rain,1002,7,30,,,,7.4,
Aultby,04/09/2019 09:00,12,3,,,0,,78,,70,Rain,1003,2,35,,,,8.4,
Aultby,04/09/2019 10:00,13.7,8,,,0,,69,,20,Fog,1004,0,40,,,,8.3,
Aultby,04/09/2019 11:00,13.8,9,,,0,,74,,340,Dry,1006,7,30,,,,9.3,
Aultby,04/09/2019 12:00,13.1,9,,,0,0,83,,300,Dry,1007,7,27,,,,10.3,
Aultby,04/09/2019 13:00,10.9,21,,,0.6,,89,37,360,Rain,1009,8,9,,,,9.2,
Aultby,04/09/2019 14:00,9.9,17,,,0.2,,90,36,350,Moderate shower,1012,8,5,,,,8.4,
Aultby,04/09/2019 15:00,10.5,16,,,0,,78,35,350,Rain,1014,3,22,,,,7,
Aultby,04/09/2019 16:00,9.9,15,,,0.6,,88,36,350,Drizzly rain,1015,8,12,,,,8.1,
Aultby,04/09/2019 17:00,10.7,15,,,0,,75,32,340,Rain,1016,7,23,,,,6.6,
Aultby,04/09/2019 18:00,9.7,16,,14.5,0,1,81,35,350,Rain,1018,8,16,,,,6.7,
Aultby,04/09/2019 19:00,10.6,16,,,0,,70,31,330,Rain,1019,8,14,,,,5.5,
Aultby,04/09/2019 20:00,10.5,14,,,0.2,,65,29,330,Rain,1020,6,19,,,,4.4,
Aultby,04/09/2019 21:00,10.8,10,,,0,,67,,320,Dry,1020,7,19,,,,5.1,
Aultby,04/09/2019 22:00,11,12,,,0,,71,,310,Dry,1021,6,15,,,,6.1,
Aultby,04/09/2019 23:00,11.2,9,,,0,,68,,310,Dry,1021,7,23,,,,5.7,
Aultby,05/09/2019 00:00,10.3,7,,,0,0.2,75,,310,Rain,1021,,24,,,,6.2,
Aultby,05/09/2019 01:00,10.9,8,,,0,,73,,290,Dry,1021,2,27,,,,6.4,
Aultby,05/09/2019 02:00,10.9,9,,,0,,80,,270,Dry,1021,8,15,,,,7.6,
Aultby,05/09/2019 03:00,11.4,10,,,0,,77,,270,Dry,1020,8,21,,,,7.7,
Aultby,05/09/2019 04:00,11.2,8,,,0,,79,,250,Dry,1020,1,22,,,,7.7,
Aultby,05/09/2019 05:00,11.3,9,,,0,,80,,260,Light shower,1020,7,18,,,,8.1,
Aultby,05/09/2019 06:00,11,9,9.2,,0.2,0.2,88,,250,Drizzly rain,1019,8,17,,,,9.1,
Aultby,05/09/2019 07:00,10.3,8,,,1.4,,93,,230,Moderate rain,1019,8,14,,,,9.3,
Aultby,05/09/2019 08:00,11.8,12,,,1,,94,,260,Moderate shower,1019,8,6,,,,10.9,
Aultby,05/09/2019 09:00,12.3,12,,,0.2,,92,,270,Drizzly rain,1019,1,6,,,,11.2,
Aultby,05/09/2019 10:00,13.4,17,,,0,,87,29,270,Rain,1019,8,11,,,,11.4,
Aultby,05/09/2019 11:00,13.5,14,,,0,,83,,270,Dry,1019,8,11,,,,10.8,
Aultby,05/09/2019 12:00,13.9,14,,,0,3,78,,250,Dry,1019,7,12,,,,10.2,
Aultby,05/09/2019 13:00,13.9,14,,,0,,76,,250,Dry,1019,8,11,,,,9.8,
Aultby,05/09/2019 14:00,13.5,16,,,0,,78,,250,Dry,1019,1,11,,,,9.9,
Aultby,05/09/2019 15:00,13.9,17,,,0,,81,,240,Dry,1018,7,11,,,,10.7,
Aultby,05/09/2019 16:00,13.8,13,,,0,,79,,230,Dry,1017,7,14,,,,10.3,
Aultby,05/09/2019 17:00,13.5,20,,,0,,80,,220,Dry,1016,7,14,,,,10.2,
Aultby,05/09/2019 18:00,12.6,18,,14.7,0.2,0,82,29,240,Light shower,1015,6,8,,,,9.7,
Aultby,05/09/2019 19:00,11.4,20,,,1.4,,84,32,230,Light rain,1014,7,13,,,,8.9,
Aultby,05/09/2019 20:00,11.6,23,,,1.2,,87,35,200,Light rain,1012,8,10,,,,9.6,
Aultby,05/09/2019 21:00,12.3,28,,,0.4,,90,40,210,Drizzly rain,1011,8,8,,,,10.8,
Aultby,05/09/2019 22:00,12.5,25,,,1.4,,96,43,210,Moderate rain,1010,8,4,,,,11.9,
Aultby,05/09/2019 23:00,13.1,20,,,0.6,,94,33,230,Rain,1008,8,12,,,,12.3,
Aultby,06/09/2019 00:00,13.5,22,,,0.2,5,93,35,250,Rain,1008,8,19,,,,12.4,
Aultby,06/09/2019 01:00,13,18,,,0.2,,88,35,260,Rain,1008,3,16,,,,11.1,
Aultby,06/09/2019 02:00,12.4,16,,,0,,85,30,260,Rain,1008,3,17,,,,10,
Aultby,06/09/2019 03:00,11.5,10,,,0,,88,29,260,Rain,1008,7,7,,,,9.7,
Aultby,06/09/2019 04:00,11.8,13,,,0,,83,,260,Rain,1008,8,12,,,,9.1,
Aultby,06/09/2019 05:00,11.2,15,,,0.6,,91,29,260,Moderate shower,1008,8,8,,,,9.8,
Aultby,06/09/2019 06:00,10.6,10,10.2,,3.6,5,92,,250,Light rain,1008,7,12,,,,9.5,
Aultby,06/09/2019 07:00,11.1,14,,,1.4,,92,,270,Moderate rain,1008,3,6,,,,10,
Aultby,06/09/2019 08:00,11.9,10,,,3.4,,89,,270,Rain,1009,6,28,,,,10.2,
Aultby,06/09/2019 09:00,12.7,12,,,0,,83,,270,Rain,1010,7,25,,,,9.9,
Aultby,06/09/2019 10:00,13.9,10,,,0,,81,,250,Rain,1010,5,30,,,,10.8,
Aultby,06/09/2019 11:00,13.2,12,,,0.2,,82,,270,Moderate shower,1011,8,3,,,,10.3,
Aultby,06/09/2019 12:00,14.1,14,,,0,5,78,,280,Rain,1011,6,22,,,,10.4,
Aultby,06/09/2019 13:00,13.4,14,,,0.2,,84,,280,Rain,1012,7,18,,,,10.9,
Aultby,06/09/2019 14:00,12.1,10,,,0.2,,91,,310,Light shower,1013,8,7,,,,10.7,
Aultby,06/09/2019 15:00,12.8,9,,,0,,83,,310,Rain,1014,8,19,,,,10.1,
Aultby,06/09/2019 16:00,12.2,12,,,0.2,,83,,340,Rain,1016,1,18,,,,9.5,
Aultby,06/09/2019 17:00,13,10,,,0,,74,,330,Dry,1016,3,27,,,,8.5,
Aultby,06/09/2019 18:00,12.2,8,,14.4,0,1,73,,330,Dry,1018,7,30,,,,7.7,
Aultby,06/09/2019 19:00,11.8,9,,,0,,80,,340,Dry,1018,7,30,,,,8.5,
Aultby,06/09/2019 20:00,11.5,7,,,0,,82,,350,Dry,1020,8,30,,,,8.7,
Aultby,06/09/2019 21:00,10.3,8,,,0.2,,91,,330,Moderate shower,1020,8,9,,,,9,
Aultby,06/09/2019 22:00,10.6,9,,,0.2,,80,,10,Rain,1021,8,30,,,,7.4,
Aultby,06/09/2019 23:00,10.6,7,,,0,,79,,10,Dry,1022,8,30,,,,7.2,
Aultby,07/09/2019 00:00,10.6,8,,,0,0.4,75,,10,Dry,1022,7,40,,,,6.4,
Aultby,07/09/2019 01:00,10.1,7,,,0,,69,,360,Dry,1023,8,50,,,,4.8,
Aultby,07/09/2019 02:00,10.1,5,,,0,,71,,360,Dry,1023,7,30,,,,5.2,
Aultby,07/09/2019 03:00,10.3,5,,,0,,72,,340,Dry,1024,8,50,,,,5.6,
Aultby,07/09/2019 04:00,9.6,5,,,0,,72,,360,Dry,1024,7,40,,,,4.9,
Aultby,07/09/2019 05:00,7.7,6,,,0,,76,,10,Dry,1025,4,40,,,,3.8,
Aultby,07/09/2019 06:00,7.1,5,6.8,,0,0,82,,360,Dry,1025,0,45,,,,4.4,
Aultby,07/09/2019 07:00,9.1,5,,,0,,79,,10,Dry,1025,0,45,,,,5.8,
Aultby,07/09/2019 08:00,11,2,,,0,,75,,60,Dry,1026,1,45,,,,6.9,
Aultby,07/09/2019 09:00,12.5,5,,,0,,71,,70,Dry,1027,3,35,,,,7.5,
Aultby,07/09/2019 10:00,12.4,1,,,0,,69,,360,Dry,1027,1,50,,,,7,
Aultby,07/09/2019 11:00,12.1,3,,,0,,69,,280,Dry,1027,8,40,,,,6.7,
Aultby,07/09/2019 12:00,13.1,6,,,0,0,62,,300,Dry,1027,1,45,,,,6,
Aultby,07/09/2019 13:00,13.4,6,,,0,,65,,300,Dry,1028,0,35,,,,7.1,
Aultby,07/09/2019 14:00,13.2,6,,,0,,57,,310,Dry,1027,0,25,,,,5,
Aultby,07/09/2019 15:00,14,3,,,0,,56,,300,Dry,1027,0,35,,,,5.6,
Aultby,07/09/2019 16:00,14.4,3,,,0,,50,,190,Dry,1027,0,50,,,,4.4,
Aultby,07/09/2019 17:00,14.5,2,,,0,,51,,200,Dry,1027,0,30,,,,4.5,
Aultby,07/09/2019 18:00,13.2,5,,15,0,0,63,,250,Dry,1027,,45,,,,6.4,
Aultby,07/09/2019 19:00,11.3,5,,,0,,71,,210,Dry,1027,0,45,,,,6.4,
Aultby,07/09/2019 20:00,8.8,3,,,0,,83,,110,Dry,1027,0,50,,,,6.1,
Aultby,07/09/2019 21:00,8.8,3,,,0,,85,,100,Dry,1027,0,50,,,,6.5,
Aultby,07/09/2019 22:00,8.7,2,,,0,,90,,100,Dry,1026,0,50,,,,7.2,
Aultby,07/09/2019 23:00,9.1,6,,,0,,90,,180,Dry,1026,0,45,,,,7.6,
Aultby,08/09/2019 00:00,8.1,3,,,0,0,93,,150,Dry,1026,0,35,,,,7.1,
Aultby,08/09/2019 01:00,8.8,6,,,0,,92,,160,Dry,1025,0,40,,,,7.6,
Aultby,08/09/2019 02:00,8.8,7,,,0,,92,,160,Dry,1025,2,50,,,,7.6,
Aultby,08/09/2019 03:00,9.1,7,,,0,,90,,150,Dry,1024,4,45,,,,7.6,
Aultby,08/09/2019 04:00,9.2,7,,,0,,89,,140,Dry,1023,3,45,,,,7.6,
Aultby,08/09/2019 05:00,9.7,8,,,0,,87,,160,Dry,1023,0,50,,,,7.8,
Aultby,08/09/2019 06:00,10.2,8,7.6,,0,0,86,,140,Dry,1022,7,50,,,,8,
Aultby,08/09/2019 07:00,11.2,7,,,0,,85,,140,Dry,1022,8,45,,,,8.8,
Aultby,08/09/2019 08:00,12.7,8,,,0,,77,,160,Dry,1022,7,50,,,,8.8,
Aultby,08/09/2019 09:00,13.2,9,,,0,,79,,170,Dry,1021,8,50,,,,9.7,
Aultby,08/09/2019 10:00,14.5,10,,,0,,75,,160,Dry,1020,7,50,,,,10.3,
Aultby,08/09/2019 11:00,15.3,10,,,0,,74,,170,Dry,1020,7,45,,,,10.8,
Aultby,08/09/2019 12:00,15.5,16,,,0,0,75,,200,Dry,1019,2,45,,,,11.1,
Aultby,08/09/2019 13:00,15.5,15,,,0,,75,,200,Dry,1018,8,50,,,,11.2,
Aultby,08/09/2019 14:00,15.5,14,,,0,,76,,190,Dry,1018,8,50,,,,11.4,
Aultby,08/09/2019 15:00,15.5,14,,,0,,78,,190,Dry,1017,8,50,,,,11.8,
Aultby,08/09/2019 16:00,15.5,16,,,0,,78,,190,Dry,1016,8,50,,,,11.8,
Aultby,08/09/2019 17:00,15.5,12,,,0,,79,,190,Dry,1016,8,50,,,,11.9,
Aultby,08/09/2019 18:00,15.4,12,,16,0,0,78,,180,Dry,1015,8,50,,,,11.7,
Aultby,08/09/2019 19:00,14.9,12,,,0,,81,,190,Dry,1014,8,50,,,,11.8,
Aultby,08/09/2019 20:00,14.7,9,,,0,,83,,200,Dry,1014,8,50,,,,11.9,
Aultby,08/09/2019 21:00,14.4,9,,,0,,86,,200,Dry,1013,6,50,,,,12.1,
Aultby,08/09/2019 22:00,14.5,9,,,0,,86,,200,Rain,1012,8,50,,,,12.2,
Aultby,08/09/2019 23:00,14.3,9,,,0,,87,,200,Dry,1012,8,50,,,,12.2,
Aultby,09/09/2019 00:00,14.6,8,,,0,0,84,,200,Dry,1011,8,50,,,,12.1,
Aultby,09/09/2019 01:00,14.3,7,,,0,,87,,200,Dry,1010,6,50,,,,12.2,
Aultby,09/09/2019 02:00,14,6,,,0,,89,,170,Drizzly rain,1010,8,45,,,,12.3,
Aultby,09/09/2019 03:00,13.2,5,,,0.2,,94,,100,Moderate rain,1009,8,14,,,,12.4,
Aultby,09/09/2019 04:00,12.9,2,,,0.2,,96,,130,Light rain,1008,8,45,,,,12.3,
Aultby,09/09/2019 05:00,12.7,3,,,0.6,,97,,120,Moderate rain,1008,8,14,,,,12.3,
Aultby,09/09/2019 06:00,12.4,2,12.4,,0.6,2,97,,90,Light rain,1008,8,29,,,,12,
Aultby,09/09/2019 07:00,12.4,3,,,0.6,,98,,80,Light rain,1008,8,17,,,,12.1,
Aultby,09/09/2019 08:00,12.9,1,,,0.6,,98,,300,Light rain,1008,8,24,,,,12.6,
Aultby,09/09/2019 09:00,12.5,3,,,1,,98,,310,Moderate rain,1008,8,4,,,,12.2,
Aultby,09/09/2019 10:00,12.8,8,,,1.6,,98,,300,Light rain,1008,8,5,,,,12.5,
Aultby,09/09/2019 11:00,11.9,10,,,1.2,,96,,320,Moderate rain,1009,8,3,,,,11.4,
Aultby,09/09/2019 12:00,11.8,10,,,0.4,5,96,,320,Light drizzle,1010,7,6,,,,11.3,
Aultby,09/09/2019 13:00,11.3,12,,,0.2,,94,,330,Rain,1010,8,17,,,,10.4,
Aultby,09/09/2019 14:00,11.7,9,,,0,,92,,330,Haze,1011,8,5,,,,10.6,
Aultby,09/09/2019 15:00,11.7,8,,,0,,94,,340,Rain,1012,8,30,,,,10.9,
Aultby,09/09/2019 16:00,12.1,5,,,0,,88,,320,Dry,1012,6,45,,,,10.3,
Aultby,09/09/2019 17:00,11.5,5,,,0.4,,95,,330,Light shower,1013,8,5,,,,10.8,
Aultby,09/09/2019 18:00,11.6,3,,13.3,0.2,1,93,,360,Light shower,1014,1,22,,,,10.6,
Aultby,09/09/2019 19:00,11.8,3,,,0,,91,,330,Light drizzle,1014,8,8,,,,10.4,
Aultby,09/09/2019 20:00,11.6,5,,,0,,94,,270,Rain,1015,7,29,,,,10.8,
Aultby,09/09/2019 21:00,11.7,5,,,0,,86,,320,Dry,1016,7,30,,,,9.6,
Aultby,09/09/2019 22:00,10.7,5,,,0,,87,,330,Dry,1016,1,40,,,,8.7,
Aultby,09/09/2019 23:00,9.9,2,,,0,,89,,330,Dry,1016,2,27,,,,8.3,
Aultby,10/09/2019 00:00,8.4,5,,,0,0,94,,80,Dry,1016,1,25,,,,7.6,
Aultby,10/09/2019 01:00,8.4,3,,,0,,96,,70,Dry,1017,1,24,,,,7.9,
Aultby,10/09/2019 02:00,7.7,3,,,0,,97,,80,Dry,1017,1,26,,,,7.3,
Aultby,10/09/2019 03:00,7.4,3,,,0,,97,,80,Dry,1017,1,18,,,,7,
Aultby,10/09/2019 04:00,8.9,5,,,0,,99,,140,Dry,1016,6,22,,,,8.8,
Aultby,10/09/2019 05:00,9.1,5,,,0,,97,,150,Dry,1016,0,25,,,,8.7,
Aultby,10/09/2019 06:00,9.5,8,7,,0,0,95,,170,Dry,1016,5,30,,,,8.8,
Aultby,10/09/2019 07:00,10.2,8,,,0.2,,91,,180,Dry,1017,1,35,,,,8.9,
Aultby,10/09/2019 08:00,10.6,7,,,0,,92,,150,Dry,1016,2,30,,,,9.4,
Aultby,10/09/2019 09:00,12.5,9,,,0,,80,,170,Dry,1016,0,24,,,,9.3,
Aultby,10/09/2019 10:00,13,15,,,0,,75,,190,Dry,1014,0,23,,,,8.7,
Aultby,10/09/2019 11:00,13.7,15,,,0,,72,,180,Dry,1014,4,30,,,,8.9,
Aultby,10/09/2019 12:00,14,24,,,0,0.2,67,33,190,Dry,1013,7,22,,,,8,
Aultby,10/09/2019 13:00,13.6,22,,,0,,71,39,190,Dry,1012,7,18,,,,8.6,
Aultby,10/09/2019 14:00,13.5,28,,,0,,70,38,190,Light shower,1010,8,29,,,,8.3,
Aultby,10/09/2019 15:00,13.6,26,,,0,,71,41,190,Rain,1009,8,35,,,,8.6,
Aultby,10/09/2019 16:00,13.9,23,,,0,,69,38,180,Rain,1006,8,35,,,,8.5,
Aultby,10/09/2019 17:00,12.8,23,,,0.2,,85,43,170,Light shower,1005,2,11,,,,10.4,
Aultby,10/09/2019 18:00,13.2,29,,14.2,1.6,1.8,88,40,190,Moderate rain,1003,7,6,,,,11.3,
Aultby,10/09/2019 19:00,14.1,36,,,1.4,,84,51,190,Rain,1001,8,26,,,,11.6,
Aultby,10/09/2019 20:00,14.4,37,,,0,,86,54,190,Rain,1000,4,21,,,,12.1,
Aultby,10/09/2019 21:00,14.2,38,,,1.2,,91,54,190,Moderate shower,999,8,5,,,,12.8,
Aultby,10/09/2019 22:00,14,28,,,1.8,,96,51,190,Moderate rain,999,8,3,,,,13.4,
Aultby,10/09/2019 23:00,14.8,26,,,1.2,,96,37,210,Rain,999,8,23,,,,14.2,
Aultby,11/09/2019 00:00,14.5,24,,,1.8,7,96,36,210,Moderate shower,999,1,2,,,,13.9,
Aultby,11/09/2019 01:00,14.1,21,,,0.8,,91,33,230,Rain,999,2,13,,,,12.8,
Aultby,11/09/2019 02:00,13.6,16,,,0.8,,90,38,230,Light shower,1000,8,20,,,,12.1,
Aultby,11/09/2019 03:00,13.5,17,,,0.4,,88,36,230,Rain,999,1,19,,,,11.7,
Aultby,11/09/2019 04:00,13,23,,,0.2,,88,39,240,Rain,999,7,14,,,,11.2,
Aultby,11/09/2019 05:00,13.3,21,,,0,,84,38,240,Dry,1000,7,12,,,,10.8,
Aultby,11/09/2019 06:00,12.9,18,12.6,,0.6,3,86,37,240,Rain,1001,8,13,,,,10.7,
Aultby,11/09/2019 07:00,13,21,,,0.2,,83,33,250,Rain,1002,6,11,,,,10.3,
Aultby,11/09/2019 08:00,13.2,23,,,0.2,,85,40,240,Rain,1002,4,12,,,,10.8,
Aultby,11/09/2019 09:00,13.6,20,,,0,,82,35,240,Dry,1003,7,12,,,,10.7,
Aultby,11/09/2019 10:00,13.7,21,,,0,,79,36,240,Dry,1004,7,14,,,,10.2,
Aultby,11/09/2019 11:00,12.9,21,,,0.2,,88,38,250,Drizzly rain,1005,4,9,,,,11.1,
Aultby,11/09/2019 12:00,13.9,23,,,0,0.6,80,36,240,Rain,1006,2,17,,,,10.6,
Aultby,11/09/2019 13:00,14.7,22,,,0,,72,37,250,Dry,1007,5,15,,,,9.9,
Aultby,11/09/2019 14:00,15,21,,,0,,79,35,240,Rain,1008,5,11,,,,11.5,
Aultby,11/09/2019 15:00,14.3,18,,,0,,83,33,240,Rain,1009,6,6,,,,11.6,
Aultby,11/09/2019 16:00,13.4,21,,,0,,84,32,240,Rain,1009,6,11,,,,10.9,
Aultby,11/09/2019 17:00,13.4,20,,,0.2,,84,36,230,Dry,1010,,15,,,,10.9,
Aultby,11/09/2019 18:00,12.8,15,,15.7,0,0.2,91,29,240,Rain,1010,2,19,,,,11.4,
Aultby,11/09/2019 19:00,13.2,14,,,0,,85,,240,Rain,1011,1,15,,,,10.9,
Aultby,11/09/2019 20:00,13.1,13,,,0,,85,29,240,Dry,1012,8,15,,,,10.7,
Aultby,11/09/2019 21:00,12.5,15,,,0,,87,,230,Dry,1013,6,16,,,,10.5,
Aultby,11/09/2019 22:00,12.9,12,,,0,,84,,230,Dry,1013,7,17,,,,10.4,
Aultby,11/09/2019 23:00,12.3,13,,,0,,88,,220,Rain,1013,4,23,,,,10.4,
