Site,Date(UTC),Air Temp,Wind Speed,Min Temp,Max Temp,1Hr Precip,6Hr Precip,Rel Humidity,Wind Gust,Wind Direction,Weather,Pressure,Total Cloud,Visibility,Solar Rad,Sunshine,Snow Depth,Dew Point,OLE Temp
Wick,01/09/2015 19:00,12,14,,,0,,,,360,16,1019,2,18,,,,,
Wick,01/09/2015 20:00,11.3,16,,,0,,,,350,,1020,1,35,,,,,
Wick,01/09/2015 21:00,11,15,,,0,,,,350,,1019,6,45,,,,,
Wick,01/09/2015 22:00,10.2,9,,,0,,,,320,,1019,1,26,,,,,
Wick,01/09/2015 23:00,10.3,16,,,0,,,,350,,1020,2,45,,,,,
Wick,02/09/2015 00:00,9.9,18,,,0,0,,,350,,1019,1,40,,,,,
Wick,02/09/2015 01:00,9.7,16,,,0,,,,330,,1019,7,35,,,,,
Wick,02/09/2015 02:00,9.2,16,,,0,,,,320,,1019,1,20,,,,,
Wick,02/09/2015 03:00,8.3,13,,,0.2,,,,310,,1018,2,50,,,,,
Wick,02/09/2015 04:00,8.8,12,,,0,,,,310,,1018,1,35,,,,,
Wick,02/09/2015 05:00,8.4,12,,,0,,,,310,,1018,2,35,,,,,
Wick,02/09/2015 06:00,9.9,16,8.3,,0,0.2,,,330,,1017,7,24,,,,,
Wick,02/09/2015 07:00,10.3,15,,,0,,,,320,,1018,7,19,,,,,
Wick,02/09/2015 08:00,10.1,17,,,0,,,,320,,1017,2,20,,,,,
Wick,02/09/2015 09:00,10.5,21,,,0.2,,,,340,,1017,1,30,,,,,
Wick,02/09/2015 10:00,11.2,24,,,0,,,,360,,1017,4,28,,,,,
Wick,02/09/2015 11:00,11.6,23,,,0,,,,340,,1017,2,35,,,,,
Wick,02/09/2015 12:00,11.7,23,,,0,0.2,,,330,,1017,1,16,,,,,
Wick,02/09/2015 13:00,12,21,,,0,,,,330,,1017,7,19,,,,,
Wick,02/09/2015 14:00,11.6,22,,,0,,,,340,,1017,3,20,,,,,
Wick,02/09/2015 15:00,10.9,21,,,0,,,,320,,1016,7,29,,,,,
Wick,02/09/2015 16:00,11.5,25,,,0,,,,340,,1016,2,25,,,,,
Wick,02/09/2015 17:00,9.7,21,,,0.2,,,,330,,1016,4,15,,,,,
Wick,02/09/2015 18:00,10.1,21,,13,0,0.2,,,330,,1016,1,5,,,,,
Wick,02/09/2015 19:00,9.7,20,,,0,,,,320,,1016,1,15,,,,,
Wick,02/09/2015 20:00,10.1,23,,,0,,,,340,,1016,4,24,,,,,
Wick,02/09/2015 21:00,10.1,24,,,0,,,,330,,1016,1,26,,,,,
Wick,02/09/2015 22:00,9.9,24,,,0,,,,330,,1016,5,10,,,,,
Wick,02/09/2015 23:00,9.2,22,,,0.2,,,,330,,1016,7,16,,,,,
Wick,03/09/2015 00:00,9.4,21,,,0,0.2,,,330,,1016,7,18,,,,,
Wick,03/09/2015 01:00,10,18,,,0,,,,330,,1016,7,21,,,,,
Wick,03/09/2015 02:00,9.9,23,,,0,,,,340,,1016,1,11,,,,,
Wick,03/09/2015 03:00,10.3,20,,,0,,,,340,,1015,7,26,,,,,
Wick,03/09/2015 04:00,10.1,16,,,0,,,,320,,1015,1,11,,,,,
Wick,03/09/2015 05:00,9.9,18,,,0,,,,330,,1015,1,15,,,,,
Wick,03/09/2015 06:00,10.3,18,9.1,,0,0,,,330,,1015,7,25,,,,,
Wick,03/09/2015 07:00,10.3,21,,,0,,,,330,,1016,6,16,,,,,
Wick,03/09/2015 08:00,10.1,20,,,0.2,,,,330,,1016,4,4,,,,,
Wick,03/09/2015 09:00,10.6,21,,,0.2,,,,320,,1016,1,13,,,,,
Wick,03/09/2015 10:00,11.1,22,,,0,,,,330,,1016,4,35,,,,,
Wick,03/09/2015 11:00,11,22,,,0,,,,340,,1016,5,4,,,,,
Wick,03/09/2015 12:00,11.1,25,,,0,0.4,,,330,,1016,7,12,,,,,
Wick,03/09/2015 13:00,11.3,23,,,0,,,,340,,1016,7,24,,,,,
Wick,03/09/2015 14:00,11.4,22,,,0,,,,340,,1017,7,21,,,,,
Wick,03/09/2015 15:00,11,18,,,0,,,,340,,1017,1,40,,,,,
Wick,03/09/2015 16:00,11.2,21,,,0,,,,330,,1017,1,29,,,,,
Wick,03/09/2015 17:00,10.9,18,,,0,,,,320,,1017,2,7,,,,,
Wick,03/09/2015 18:00,10.8,18,,11.9,0,0,,,330,,1017,7,25,,,,,
Wick,03/09/2015 19:00,9.9,18,,,0,,,,330,,1017,1,29,,,,,
Wick,03/09/2015 20:00,9.7,16,,,0,,,,320,,1018,2,11,,,,,
Wick,03/09/2015 21:00,9.9,14,,,0,,,,320,,1018,7,30,,,,,
Wick,03/09/2015 22:00,9.4,13,,,0,,,,320,,1018,1,4,,,,,
Wick,03/09/2015 23:00,9.1,10,,,0.2,,,,300,,1018,6,40,,,,,
Wick,04/09/2015 00:00,9.1,10,,,0,0.2,,,300,,1018,3,17,,,,,
Wick,04/09/2015 01:00,9,15,,,0.2,,,,320,,1018,3,3,,,,,
Wick,04/09/2015 02:00,8.8,16,,,0.2,,,,320,,1018,1,12,,,,,
Wick,04/09/2015 03:00,9,15,,,0,,,,310,,1018,7,12,,,,,
Wick,04/09/2015 04:00,9.1,14,,,0,,,,310,,1018,8,35,,,,,
Wick,04/09/2015 05:00,9.4,14,,,0,,,,310,,1018,8,35,,,,,
Wick,04/09/2015 06:00,9.3,9,8.7,,0,0.4,,,310,,1017,7,18,,,,,
Wick,04/09/2015 07:00,10.1,12,,,0,,97,,300,,1017,7,23,,,,9.7,
Wick,04/09/2015 08:00,11.3,15,,,0,,95,,280,,1017,7,15,,,,10.6,
Wick,04/09/2015 09:00,11.8,18,,,0,,96,,280,,1016,7,3,,,,11.3,
Wick,04/09/2015 10:00,12.2,18,,,0,,95,,290,80,1016,6,10,,,,11.5,
Wick,04/09/2015 11:00,13.1,20,,,0,,94,,290,,1016,5,21,,,,12.3,
Wick,04/09/2015 12:00,12.6,18,,,0.2,0.2,96,,290,,1016,5,10,,,,12.1,
Wick,04/09/2015 13:00,12.3,21,,,0,,96,29,300,,1016,5,3,,,,11.7,
Wick,04/09/2015 14:00,12.6,23,,,0,,94,30,300,,1016,1,5,,,,11.7,
Wick,04/09/2015 15:00,12.4,21,,,0,,94,30,310,,1015,6,4,,,,11.6,
Wick,04/09/2015 16:00,10.7,21,,,0,,94,31,330,,1016,5,12,,,,9.8,
Wick,04/09/2015 17:00,10.1,21,,,0.2,,90,32,330,,1017,1,16,,,,8.6,
Wick,04/09/2015 18:00,9.6,21,,13.2,0,0.2,83,,330,61,1018,5,20,,,,7,
Wick,04/09/2015 19:00,9.3,17,,,0,,90,29,320,61,1018,1,10,,,,7.8,
Wick,04/09/2015 20:00,8.7,21,,,0.2,,94,31,330,5,1018,7,15,,,,7.8,
Wick,04/09/2015 21:00,9,15,,,0,,90,,330,61,1019,4,9,,,,7.6,
Wick,04/09/2015 22:00,8.8,18,,,0,,89,31,320,61,1020,7,35,,,,7.1,
Wick,04/09/2015 23:00,9.1,17,,,0,,83,29,330,61,1020,7,25,,,,6.4,
Wick,05/09/2015 00:00,8.1,12,,,0,0.2,79,,310,,1020,5,26,,,,4.8,
Wick,05/09/2015 01:00,9.1,18,,,0,,78,,320,,1020,7,20,,,,5.6,
Wick,05/09/2015 02:00,8.9,16,,,0,,79,,320,,1021,7,22,,,,5.5,
Wick,05/09/2015 03:00,8.6,17,,,0,,82,29,320,,1021,7,24,,,,5.8,
Wick,05/09/2015 04:00,8.3,21,,,0,,87,30,330,,1021,2,19,,,,6.3,
Wick,05/09/2015 05:00,8.6,18,,,0,,75,,320,,1021,7,50,,,,4.6,
Wick,05/09/2015 06:00,8.6,16,7.8,,0,0,79,,320,,1022,1,30,,,,5.3,
Wick,05/09/2015 07:00,9.1,20,,,0,,74,29,330,,1022,8,29,,,,4.9,
Wick,05/09/2015 08:00,9,16,,,0,,79,,320,,1023,1,22,,,,5.7,
Wick,05/09/2015 09:00,10,16,,,0,,72,,320,,1023,7,35,,,,5.3,
Wick,05/09/2015 10:00,9.9,20,,,0,,75,,320,,1023,7,35,,,,5.8,
Wick,05/09/2015 11:00,10.8,21,,,0,,72,30,320,,1024,7,15,,,,6.1,
Wick,05/09/2015 12:00,10.7,21,,,0,0,72,,320,,1024,2,21,,,,6,
Wick,05/09/2015 13:00,11,22,,,0,,67,29,320,,1024,6,21,,,,5.2,
Wick,05/09/2015 14:00,10.9,22,,,0,,67,29,310,,1024,7,40,,,,5.1,
Wick,05/09/2015 15:00,12.2,23,,,0,,65,30,310,,1025,7,19,,,,5.9,
Wick,05/09/2015 16:00,10.6,21,,,0,,68,31,310,,1025,2,19,,,,5.1,
Wick,05/09/2015 17:00,10.3,20,,,0,,73,,310,,1025,5,28,,,,5.7,
Wick,05/09/2015 18:00,9.7,15,,12.5,0,0,77,,300,,1025,0,30,,,,6,
Wick,05/09/2015 19:00,9.6,14,,,0,,79,,310,,1025,1,30,,,,6.2,
Wick,05/09/2015 20:00,9.5,13,,,0,,81,,300,,1025,8,30,,,,6.5,
Wick,05/09/2015 21:00,9.7,13,,,0,,85,,290,,1025,8,35,,,,7.4,
Wick,05/09/2015 22:00,9.5,10,,,0,,87,,280,,1025,1,30,,,,7.5,
Wick,05/09/2015 23:00,9.4,9,,,0,,90,,260,,1025,2,30,,,,7.9,
Wick,06/09/2015 00:00,10,10,,,0,0,90,,260,,1024,4,30,,,,8.5,
Wick,06/09/2015 01:00,10.4,12,,,0,,91,,270,,1024,1,22,,,,9,
Wick,06/09/2015 02:00,9.9,14,,,0,,95,,260,,1023,6,20,,,,9.2,
Wick,06/09/2015 03:00,10.3,18,,,0.2,,89,,290,,1024,6,35,,,,8.7,
Wick,06/09/2015 04:00,10.3,16,,,0,,93,,270,,1023,3,11,,,,9.3,
Wick,06/09/2015 05:00,10.6,15,,,0,,90,,270,,1023,5,35,,,,9.1,
Wick,06/09/2015 06:00,11.1,21,9.1,,0,0.2,88,30,280,,1023,7,27,,,,9.2,
Wick,06/09/2015 07:00,11.7,23,,,0,,84,35,280,,1023,8,28,,,,9.1,
Wick,06/09/2015 08:00,11.3,26,,,0,,93,37,290,,1024,8,14,,,,10.3,
Wick,06/09/2015 09:00,12.5,26,,,0,,89,38,280,,1024,3,24,,,,10.8,
Wick,06/09/2015 10:00,12.6,26,,,0,,89,37,280,,1024,6,24,,,,10.9,
Wick,06/09/2015 11:00,12.9,28,,,0,,89,41,290,,1024,5,23,,,,11.3,
Wick,06/09/2015 12:00,13.2,26,,,0,0,89,41,280,,1024,6,5,,,,11.5,
Wick,06/09/2015 13:00,13.2,25,,,0,,89,39,290,,1025,7,17,,,,11.5,
Wick,06/09/2015 14:00,12.8,22,,,0,,93,37,300,,1026,5,10,,,,11.7,
Wick,06/09/2015 15:00,12.7,22,,,0,,94,33,300,,1026,7,7,,,,11.9,
Wick,06/09/2015 16:00,12.9,24,,,0,,88,33,300,16,1026,1,40,,,,11,
Wick,06/09/2015 17:00,12.1,23,,,0,,91,33,290,,1027,5,16,,,,10.8,
Wick,06/09/2015 18:00,11.6,24,,14.2,0.2,0.2,95,32,290,,1027,7,6,,,,10.9,
Wick,06/09/2015 19:00,11.2,23,,,0,,96,32,290,10,1028,6,5,,,,10.7,
Wick,06/09/2015 20:00,11,17,,,0,,97,31,290,51,1028,5,2,,,,10.6,
Wick,06/09/2015 21:00,10.8,21,,,0.2,,97,30,290,10,1028,4,5,,,,10.4,
Wick,06/09/2015 22:00,10.7,17,,,0,,97,,290,10,1029,7,6,,,,10.3,
Wick,06/09/2015 23:00,10.6,18,,,0,,96,,290,,1029,7,15,,,,10,
Wick,07/09/2015 00:00,10.5,16,,,0,0.2,97,,290,10,1029,8,2,,,,10.1,
Wick,07/09/2015 01:00,10.3,18,,,0,,97,,290,,1029,8,7,,,,9.9,
Wick,07/09/2015 02:00,10.2,13,,,0.2,,98,,310,10,1030,8,4,,,,9.9,
Wick,07/09/2015 03:00,10.3,15,,,0,,96,,290,,1030,7,6,,,,9.8,
Wick,07/09/2015 04:00,10,18,,,0,,98,,310,10,1029,8,5,,,,9.7,
Wick,07/09/2015 05:00,9.9,14,,,0,,97,,290,10,1030,7,15,,,,9.5,
Wick,07/09/2015 06:00,10,9,9.7,,0,0.2,98,,300,10,1030,7,2,,,,9.7,
Wick,07/09/2015 07:00,10.3,10,,,0.2,,97,,300,53,1031,7,2,,,,9.9,
Wick,07/09/2015 08:00,11.1,15,,,0,,96,,300,16,1031,7,28,,,,10.6,
Wick,07/09/2015 09:00,11.7,12,,,0,,93,,290,16,1031,8,21,,,,10.7,
Wick,07/09/2015 10:00,11.3,15,,,0,,95,,290,16,1032,7,4,,,,10.6,
Wick,07/09/2015 11:00,12.5,15,,,0,,90,,290,16,1032,7,35,,,,11,
Wick,07/09/2015 12:00,12.3,15,,,0,0.2,88,,300,16,1032,8,24,,,,10.4,
Wick,07/09/2015 13:00,12.8,14,,,0,,84,,300,16,1032,1,35,,,,10.2,
Wick,07/09/2015 14:00,12.6,14,,,0,,84,,310,16,1032,8,40,,,,10,
Wick,07/09/2015 15:00,12.5,13,,,0,,86,,320,,1032,7,45,,,,10.3,
Wick,07/09/2015 16:00,11.9,13,,,0,,86,,310,,1032,8,40,,,,9.8,
Wick,07/09/2015 17:00,11.4,12,,,0,,87,,300,,1032,7,35,,,,9.4,
Wick,07/09/2015 18:00,11.1,10,,13.6,0,0,88,,310,,1032,8,50,,,,9.2,
Wick,07/09/2015 19:00,10.6,9,,,0,,90,,340,,1032,8,45,,,,9.1,
Wick,07/09/2015 20:00,10.4,7,,,0,,91,,310,,1032,8,50,,,,9.1,
Wick,07/09/2015 21:00,10.1,6,,,0,,96,,310,5,1032,8,4,,,,9.6,
Wick,07/09/2015 22:00,9.6,2,,,0.2,,97,,290,,1032,7,30,,,,9.2,
Wick,07/09/2015 23:00,9.8,2,,,0,,98,,250,10,1032,7,2,,,,9.5,
Wick,08/09/2015 00:00,9.9,2,,,0,0.2,98,,250,10,1032,8,4,,,,9.6,
Wick,08/09/2015 01:00,9.8,3,,,0,,98,,220,,1032,8,12,,,,9.5,
Wick,08/09/2015 02:00,9.6,3,,,0,,98,,190,,1031,8,40,,,,9.3,
Wick,08/09/2015 03:00,9.3,2,,,0,,97,,270,10,1031,8,5,,,,8.9,
Wick,08/09/2015 04:00,9,1,,,0,,96,,30,,1031,7,50,,,,8.5,
Wick,08/09/2015 05:00,8.6,2,,,0,,96,,240,,1030,8,45,,,,8.1,
Wick,08/09/2015 06:00,8.6,1,8.2,,0,0,97,,200,40,1030,8,45,,,,8.2,
Wick,08/09/2015 07:00,9.5,6,,,0,,96,,130,-,1030,8,11,,,,8.9,
Wick,08/09/2015 08:00,9.8,6,,,0,,94,,140,-,1030,8,40,,,,8.9,
Wick,08/09/2015 09:00,10.1,6,,,0,,93,,160,Dry,1030,8,45,,,,9.1,
Wick,08/09/2015 10:00,10.5,8,,,0,,90,,140,Dry,1030,8,40,,,,9,
Wick,08/09/2015 11:00,10.6,9,,,0,,86,,130,Dry,1030,8,35,,,,8.5,
Wick,08/09/2015 12:00,11.3,8,,,0,0,84,,140,Dry,1029,8,30,,,,8.8,
Wick,08/09/2015 13:00,11.2,12,,,0,,82,,140,Dry,1029,8,35,,,,8.4,
Wick,08/09/2015 14:00,11.5,12,,,0,,82,,130,Dry,1029,8,40,,,,8.7,
Wick,08/09/2015 15:00,11.1,10,,,0,,83,,140,Dry,1028,8,45,,,,8.5,
Wick,08/09/2015 16:00,11.1,10,,,0,,85,,130,Dry,1028,8,28,,,,8.7,
Wick,08/09/2015 17:00,11.2,10,,,0,,88,,130,Dry,1027,8,30,,,,9.3,
Wick,08/09/2015 18:00,10.9,10,,11.7,0,0,89,,130,Dry,1027,7,40,,,,9.3,
Wick,08/09/2015 19:00,10.6,10,,,0,,91,,120,Dry,1027,4,30,,,,9.3,
Wick,08/09/2015 20:00,11.1,12,,,0,,91,,130,Dry,1027,7,35,,,,9.8,
Wick,08/09/2015 21:00,10.9,14,,,0,,90,,130,Dry,1027,8,30,,,,9.4,
Wick,08/09/2015 22:00,10.6,15,,,0,,91,,130,Dry,1027,8,24,,,,9.2,
Wick,08/09/2015 23:00,10.5,13,,,0,,91,,120,Dry,1026,8,26,,,,9.2,
Wick,09/09/2015 00:00,10.6,13,,,0,0,92,,130,Dry,1026,8,26,,,,9.5,
Wick,09/09/2015 01:00,10.6,12,,,0,,94,,140,Dry,1026,8,15,,,,9.7,
Wick,09/09/2015 02:00,10.5,8,,,0,,95,,140,Misty,1025,8,7,,,,9.8,
Wick,09/09/2015 03:00,10.3,10,,,0,,96,,150,Misty,1025,8,5,,,,9.7,
Wick,09/09/2015 04:00,10.2,10,,,0,,96,,140,Misty,1025,8,4,,,,9.7,
Wick,09/09/2015 05:00,10.3,10,,,0,,98,,140,Misty,1025,8,3,,,,10,
Wick,09/09/2015 06:00,10.2,8,10.1,,0,0,97,,150,Misty,1025,8,6,,,,9.8,
Wick,09/09/2015 07:00,10.4,8,,,0,,94,,150,Dry,1025,8,10,,,,9.6,
Wick,09/09/2015 08:00,10.3,12,,,0,,94,,150,Dry,1025,8,13,,,,9.5,
Wick,09/09/2015 09:00,10.3,13,,,0,,92,,140,Dry,1025,8,20,,,,9.1,
Wick,09/09/2015 10:00,10.6,15,,,0,,88,,140,Dry,1025,8,35,,,,8.7,
Wick,09/09/2015 11:00,11.6,15,,,0,,84,,150,Dry,1025,8,24,,,,9,
Wick,09/09/2015 12:00,12.2,15,,,0,0,81,,140,Dry,1025,7,28,,,,9.1,
Wick,09/09/2015 13:00,13,17,,,0,,79,,140,Dry,1025,2,35,,,,9.6,
Wick,09/09/2015 14:00,13.5,18,,,0,,80,,130,Dry,1024,1,13,,,,10.2,
Wick,09/09/2015 15:00,13.3,18,,,0,,81,,130,Dry,1024,1,15,,,,10.2,
Wick,09/09/2015 16:00,13.1,16,,,0,,82,,130,Dry,1024,1,17,,,,10.2,
Wick,09/09/2015 17:00,12.9,15,,,0,,81,,140,Dry,1024,1,18,,,,9.9,
Wick,09/09/2015 18:00,12.2,18,,13.8,0,0,84,,140,Dry,1023,1,19,,,,9.6,
Wick,09/09/2015 19:00,12,14,,,0,,85,,140,Dry,1023,4,15,,,,9.6,
Wick,09/09/2015 20:00,11.9,17,,,0,,84,33,150,Dry,1023,1,19,,,,9.4,
Wick,09/09/2015 21:00,12,14,,,0,,85,,150,Dry,1024,1,21,,,,9.6,
Wick,09/09/2015 22:00,12.1,16,,,0,,86,,150,Dry,1024,0,16,,,,10,
Wick,09/09/2015 23:00,12.1,17,,,0,,87,,150,Dry,1024,0,17,,,,10.1,
Wick,10/09/2015 00:00,11.9,16,,,0,0,89,,150,Dry,1024,0,18,,,,10.3,
Wick,10/09/2015 01:00,11.9,15,,,0,,89,,160,Dry,1024,0,19,,,,10.3,
Wick,10/09/2015 02:00,12.1,15,,,0,,89,,150,Dry,1024,0,16,,,,10.5,
Wick,10/09/2015 03:00,12.1,16,,,0,,91,,150,Dry,1024,0,18,,,,10.7,
Wick,10/09/2015 04:00,12.1,15,,,0,,91,,150,Dry,1024,0,14,,,,10.8,
Wick,10/09/2015 05:00,12.1,15,,,0,,92,,150,Dry,1024,0,13,,,,10.9,
Wick,10/09/2015 06:00,12.1,14,11.7,,0,0,91,,150,Dry,1024,1,13,,,,10.7,
Wick,10/09/2015 07:00,12.2,15,,,0,,90,,150,Dry,1025,1,15,,,,10.7,
Wick,10/09/2015 08:00,12.7,14,,,0,,88,,140,Dry,1025,1,17,,,,10.8,
Wick,10/09/2015 09:00,13.5,13,,,0,,87,,140,Dry,1025,1,12,,,,11.5,
Wick,10/09/2015 10:00,13.9,14,,,0,,87,,140,Dry,1025,1,21,,,,11.8,
Wick,10/09/2015 11:00,14.6,17,,,0,,86,,130,Dry,1025,1,20,,,,12.3,
Wick,10/09/2015 12:00,14.1,16,,,0,0,86,,130,Dry,1024,1,14,,,,11.8,
Wick,10/09/2015 13:00,14.3,22,,,0,,85,29,120,Dry,1024,1,16,,,,11.9,
Wick,10/09/2015 14:00,14.3,21,,,0,,83,29,120,Dry,1023,1,16,,,,11.6,
Wick,10/09/2015 15:00,14.5,18,,,0,,81,30,130,Dry,1023,1,18,,,,11.3,
Wick,10/09/2015 16:00,14.1,23,,,0,,85,31,130,Dry,1023,1,18,,,,11.7,
Wick,10/09/2015 17:00,13.6,24,,,0,,89,32,130,Dry,1022,1,15,,,,11.9,
Wick,10/09/2015 18:00,13.2,18,,14.8,0,0,91,32,130,Dry,1022,0,14,,,,11.9,
Wick,10/09/2015 19:00,12.9,18,,,0,,93,,130,Dry,1022,0,12,,,,11.9,
Wick,10/09/2015 20:00,12.6,16,,,0,,94,,130,Dry,1022,0,12,,,,11.7,
Wick,10/09/2015 21:00,12.5,15,,,0,,93,,140,Dry,1022,0,13,,,,11.5,
Wick,10/09/2015 22:00,12.4,17,,,0,,91,,140,Dry,1022,0,15,,,,11.1,
Wick,10/09/2015 23:00,12.1,15,,,0,,92,,140,Dry,1022,0,17,,,,10.9,
Wick,11/09/2015 00:00,12.1,14,,,0,0,94,,140,Dry,1022,6,11,,,,11.3,
Wick,11/09/2015 01:00,12.1,13,,,0,,94,,140,Dry,1021,3,16,,,,11.2,
Wick,11/09/2015 02:00,12.1,13,,,0,,94,,130,Dry,1021,0,14,,,,11.2,
Wick,11/09/2015 03:00,12.1,14,,,0,,92,,140,Dry,1021,0,16,,,,10.9,
Wick,11/09/2015 04:00,11.9,13,,,0,,92,,130,Dry,1020,0,15,,,,10.8,
Wick,11/09/2015 05:00,12,13,,,0,,94,,130,Dry,1020,2,14,,,,11.1,
Wick,11/09/2015 06:00,11.9,17,11.9,,0,0,94,,130,Dry,1020,1,14,,,,11,
Wick,11/09/2015 07:00,12.1,17,,,0,,92,,130,Dry,1020,1,14,,,,10.9,
Wick,11/09/2015 08:00,12.7,18,,,0,,90,,130,Dry,1020,1,14,,,,11.2,
Wick,11/09/2015 09:00,13,15,,,0,,88,,140,Dry,1020,2,13,,,,11.2,
Wick,11/09/2015 10:00,13.2,14,,,0,,92,,130,Dry,1019,5,14,,,,12,
Wick,11/09/2015 11:00,14,16,,,0,,90,,130,Dry,1019,7,9,,,,12.4,
Wick,11/09/2015 12:00,14.2,17,,,0,0,85,,130,Rain,1018,1,13,,,,11.8,
Wick,11/09/2015 13:00,14.4,20,,,0,,86,,130,Haze,1018,1,9,,,,12.1,
Wick,11/09/2015 14:00,14.5,20,,,0,,86,30,130,Haze,1018,1,13,,,,12.3,
Wick,11/09/2015 15:00,13.7,18,,,0,,91,30,130,Haze,1017,2,10,,,,12.4,
Wick,11/09/2015 16:00,13.9,21,,,0,,90,31,130,Haze,1017,4,9,,,,12.3,
Wick,11/09/2015 17:00,13.5,20,,,0,,90,30,120,Haze,1016,1,10,,,,11.9,
Wick,11/09/2015 18:00,13,20,,14.9,0,0,93,29,130,Haze,1016,2,10,,,,11.9,
Wick,11/09/2015 19:00,12.7,21,,,0,,94,29,130,Misty,1016,1,8,,,,11.9,
Wick,11/09/2015 20:00,12.7,20,,,0,,94,30,120,Misty,1016,4,9,,,,11.9,
Wick,11/09/2015 21:00,12.8,21,,,0,,93,29,130,Dry,1016,7,10,,,,11.7,
Wick,11/09/2015 22:00,12.5,18,,,0,,93,29,130,Haze,1016,1,9,,,,11.5,
Wick,11/09/2015 23:00,12.4,18,,,0,,92,,120,Haze,1016,0,9,,,,11.2,
Wick,12/09/2015 00:00,12.5,15,,,0,0,93,,130,Haze,1015,7,9,,,,11.5,
Wick,12/09/2015 01:00,12.5,14,,,0,,90,,130,Dry,1014,8,14,,,,11,
Wick,12/09/2015 02:00,12.5,14,,,0,,93,,130,Dry,1014,1,10,,,,11.4,
Wick,12/09/2015 03:00,12.4,10,,,0,,94,,130,Haze,1012,6,9,,,,11.5,
Wick,12/09/2015 04:00,12.5,16,,,0.6,,96,,120,Moderate shower,1011,8,6,,,,12,
Wick,12/09/2015 05:00,12.3,18,,,0,,95,32,120,Rain,1011,5,9,,,,11.6,
Wick,12/09/2015 06:00,12.4,18,12.2,,0,0.6,95,31,120,Misty,1010,7,6,,,,11.7,
Wick,12/09/2015 07:00,12.6,20,,,0,,94,30,120,Misty,1010,5,7,,,,11.8,
Wick,12/09/2015 08:00,12.8,18,,,0,,93,30,120,Haze,1009,5,7,,,,11.8,
Wick,12/09/2015 09:00,13.1,20,,,0,,93,29,120,Haze,1009,5,7,,,,12.1,
Wick,12/09/2015 10:00,13.2,18,,,0,,93,29,120,Haze,1008,6,6,,,,12.1,
Wick,12/09/2015 11:00,13.3,21,,,0,,91,29,120,Haze,1008,5,6,,,,12,
Wick,12/09/2015 12:00,13.8,24,,,0,0,89,36,110,Haze,1006,8,5,,,,12.1,
Wick,12/09/2015 13:00,13.6,22,,,0,,90,35,120,Haze,1006,7,6,,,,12,
Wick,12/09/2015 14:00,13.6,21,,,0,,90,32,120,Haze,1005,7,7,,,,12,
Wick,12/09/2015 15:00,13.2,21,,,0,,93,31,120,Haze,1005,4,5,,,,12.1,
Wick,12/09/2015 16:00,12.7,17,,,0.4,,91,31,120,Light shower,1004,7,7,,,,11.4,
Wick,12/09/2015 17:00,12.7,20,,,0.6,,94,30,110,Moderate rain,1003,1,5,,,,11.9,
Wick,12/09/2015 18:00,12.5,28,,13.9,0.8,2,92,39,110,Light rain,1002,1,6,,,,11.3,
Wick,12/09/2015 19:00,12.5,25,,,2.2,,96,38,120,Moderate rain,1001,5,4,,,,11.9,
Wick,12/09/2015 20:00,12.6,25,,,2,,93,39,110,Light rain,1000,6,8,,,,11.5,
Wick,12/09/2015 21:00,12.6,20,,,1.2,,96,38,120,Rain,1000,7,5,,,,12.1,
